trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
2W-ib_T05,12:05:00,12:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T05,12:06:00,12:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T05,12:07:00,12:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T05,12:08:00,12:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T05,12:09:00,12:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T05,12:11:00,12:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T05,12:12:00,12:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T05,12:13:00,12:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T05,12:14:00,12:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T05,12:16:00,12:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2W-ib_T05,12:17:00,12:17:00,1,23,Uptown - E State - Holzer Clinic,,,12.466,1
2W-ib_T06,12:51:00,12:51:00,16,1,E State - Uptown - Ridges,,,0,1
2W-ib_T06,12:54:00,12:54:00,17,2,E State - Uptown - Ridges,,,1.409,1
2W-ib_T06,12:56:00,12:56:00,18,3,E State - Uptown - Ridges,,,2.704,1
2W-ib_T06,12:57:00,12:57:00,19,4,E State - Uptown - Ridges,,,3.143,1
2W-ib_T06,12:58:00,12:58:00,20,5,E State - Uptown - Ridges,,,3.521,1
2W-ib_T06,12:59:00,12:59:00,21,6,E State - Uptown - Ridges,,,3.89,1
2W-ib_T06,13:00:00,13:00:00,22,7,E State - Uptown - Ridges,,,4.189,1
2W-ib_T06,13:00:00,13:00:00,23,8,E State - Uptown - Ridges,,,4.488,1
2W-ib_T06,13:02:00,13:02:00,24,9,E State - Uptown - Ridges,,,5.213,1
2W-ib_T06,13:02:00,13:02:00,25,10,E State - Uptown - Ridges,,,5.467,1
2W-ib_T06,13:03:00,13:03:00,26,11,E State - Uptown - Ridges,,,5.869,1
2W-ib_T06,13:04:00,13:04:00,27,12,E State - Uptown - Ridges,,,6.476,1
2W-ib_T06,13:05:00,13:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T06,13:06:00,13:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T06,13:07:00,13:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T06,13:08:00,13:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T06,13:09:00,13:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T06,13:11:00,13:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T06,13:12:00,13:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T06,13:13:00,13:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T06,13:14:00,13:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T06,13:16:00,13:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2W-ib_T06,13:17:00,13:17:00,1,23,Uptown - E State - Holzer Clinic,,,12.466,1
2W-ib_T07,13:51:00,13:51:00,16,1,E State - Uptown - Ridges,,,0,1
2W-ib_T07,13:54:00,13:54:00,17,2,E State - Uptown - Ridges,,,1.409,1
2W-ib_T07,13:56:00,13:56:00,18,3,E State - Uptown - Ridges,,,2.704,1
2W-ib_T07,13:57:00,13:57:00,19,4,E State - Uptown - Ridges,,,3.143,1
2W-ib_T07,13:58:00,13:58:00,20,5,E State - Uptown - Ridges,,,3.521,1
2W-ib_T07,13:59:00,13:59:00,21,6,E State - Uptown - Ridges,,,3.89,1
2W-ib_T07,14:00:00,14:00:00,22,7,E State - Uptown - Ridges,,,4.189,1
2W-ib_T07,14:00:00,14:00:00,23,8,E State - Uptown - Ridges,,,4.488,1
2W-ib_T07,14:02:00,14:02:00,24,9,E State - Uptown - Ridges,,,5.213,1
2W-ib_T07,14:02:00,14:02:00,25,10,E State - Uptown - Ridges,,,5.467,1
2W-ib_T07,14:03:00,14:03:00,26,11,E State - Uptown - Ridges,,,5.869,1
2W-ib_T07,14:04:00,14:04:00,27,12,E State - Uptown - Ridges,,,6.476,1
2W-ib_T07,14:05:00,14:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T07,14:06:00,14:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T07,14:07:00,14:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T07,14:08:00,14:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T07,14:09:00,14:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T07,14:11:00,14:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T07,14:12:00,14:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T07,14:13:00,14:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T07,14:14:00,14:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T07,14:16:00,14:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2W-ib_T07,14:17:00,14:17:00,1,23,Uptown - E State - Holzer Clinic,,,12.466,1
2W-ib_T08,14:51:00,14:51:00,16,1,E State - Uptown - Ridges,,,0,1
2W-ib_T08,14:54:00,14:54:00,17,2,E State - Uptown - Ridges,,,1.409,1
2W-ib_T08,14:56:00,14:56:00,18,3,E State - Uptown - Ridges,,,2.704,1
2W-ib_T08,14:57:00,14:57:00,19,4,E State - Uptown - Ridges,,,3.143,1
2W-ib_T08,14:58:00,14:58:00,20,5,E State - Uptown - Ridges,,,3.521,1
2W-ib_T08,14:59:00,14:59:00,21,6,E State - Uptown - Ridges,,,3.89,1
2W-ib_T08,15:00:00,15:00:00,22,7,E State - Uptown - Ridges,,,4.189,1
2W-ib_T08,15:00:00,15:00:00,23,8,E State - Uptown - Ridges,,,4.488,1
2W-ib_T08,15:02:00,15:02:00,24,9,E State - Uptown - Ridges,,,5.213,1
2W-ib_T08,15:02:00,15:02:00,25,10,E State - Uptown - Ridges,,,5.467,1
2W-ib_T08,15:03:00,15:03:00,26,11,E State - Uptown - Ridges,,,5.869,1
2W-ib_T08,15:04:00,15:04:00,27,12,E State - Uptown - Ridges,,,6.476,1
2W-ib_T08,15:05:00,15:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T08,15:06:00,15:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T08,15:07:00,15:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T08,15:08:00,15:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T08,15:09:00,15:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T08,15:11:00,15:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T08,15:12:00,15:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T08,15:13:00,15:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T08,15:14:00,15:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T08,15:16:00,15:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2W-ib_T08,15:17:00,15:17:00,1,23,Uptown - E State - Holzer Clinic,,,12.466,1
2W-ib_T09,15:51:00,15:51:00,16,1,E State - Uptown - Ridges,,,0,1
2W-ib_T09,15:54:00,15:54:00,17,2,E State - Uptown - Ridges,,,1.409,1
2W-ib_T09,15:56:00,15:56:00,18,3,E State - Uptown - Ridges,,,2.704,1
2W-ib_T09,15:57:00,15:57:00,19,4,E State - Uptown - Ridges,,,3.143,1
2W-ib_T09,15:58:00,15:58:00,20,5,E State - Uptown - Ridges,,,3.521,1
2W-ib_T09,15:59:00,15:59:00,21,6,E State - Uptown - Ridges,,,3.89,1
2W-ib_T09,16:00:00,16:00:00,22,7,E State - Uptown - Ridges,,,4.189,1
2W-ib_T09,16:00:00,16:00:00,23,8,E State - Uptown - Ridges,,,4.488,1
2W-ib_T09,16:02:00,16:02:00,24,9,E State - Uptown - Ridges,,,5.213,1
2W-ib_T09,16:02:00,16:02:00,25,10,E State - Uptown - Ridges,,,5.467,1
2W-ib_T09,16:03:00,16:03:00,26,11,E State - Uptown - Ridges,,,5.869,1
2W-ib_T09,16:04:00,16:04:00,27,12,E State - Uptown - Ridges,,,6.476,1
2W-ib_T09,16:05:00,16:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T09,16:06:00,16:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T09,16:07:00,16:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T09,16:08:00,16:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T09,16:09:00,16:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T09,16:11:00,16:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T09,16:12:00,16:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T09,16:13:00,16:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T09,16:14:00,16:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T09,16:16:00,16:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2W-ib_T09,16:17:00,16:17:00,1,23,Uptown - E State - Holzer Clinic,,,12.466,1
2W-ib_T10,16:51:00,16:51:00,16,1,E State - Uptown - Ridges,,,0,1
2W-ib_T10,16:54:00,16:54:00,17,2,E State - Uptown - Ridges,,,1.409,1
2W-ib_T10,16:56:00,16:56:00,18,3,E State - Uptown - Ridges,,,2.704,1
2W-ib_T10,16:57:00,16:57:00,19,4,E State - Uptown - Ridges,,,3.143,1
2W-ib_T10,16:58:00,16:58:00,20,5,E State - Uptown - Ridges,,,3.521,1
2W-ib_T10,16:59:00,16:59:00,21,6,E State - Uptown - Ridges,,,3.89,1
2W-ib_T10,17:00:00,17:00:00,22,7,E State - Uptown - Ridges,,,4.189,1
2W-ib_T10,17:00:00,17:00:00,23,8,E State - Uptown - Ridges,,,4.488,1
2W-ib_T10,17:02:00,17:02:00,24,9,E State - Uptown - Ridges,,,5.213,1
2W-ib_T10,17:02:00,17:02:00,25,10,E State - Uptown - Ridges,,,5.467,1
2W-ib_T10,17:03:00,17:03:00,26,11,E State - Uptown - Ridges,,,5.869,1
2W-ib_T10,17:04:00,17:04:00,27,12,E State - Uptown - Ridges,,,6.476,1
2W-ib_T10,17:05:00,17:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T10,17:06:00,17:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T10,17:07:00,17:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T10,17:08:00,17:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T10,17:09:00,17:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T10,17:11:00,17:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T10,17:12:00,17:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T10,17:13:00,17:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T10,17:14:00,17:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T10,17:16:00,17:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2W-ib_T10,17:17:00,17:17:00,1,23,Uptown - E State - Holzer Clinic,,,12.466,1
2W-ib_T11,17:51:00,17:51:00,16,1,E State - Uptown - Ridges,,,0,1
2W-ib_T11,17:54:00,17:54:00,17,2,E State - Uptown - Ridges,,,1.409,1
2W-ib_T11,17:56:00,17:56:00,18,3,E State - Uptown - Ridges,,,2.704,1
2W-ib_T11,17:57:00,17:57:00,19,4,E State - Uptown - Ridges,,,3.143,1
2W-ib_T11,17:58:00,17:58:00,20,5,E State - Uptown - Ridges,,,3.521,1
2W-ib_T11,17:59:00,17:59:00,21,6,E State - Uptown - Ridges,,,3.89,1
2W-ib_T11,18:00:00,18:00:00,22,7,E State - Uptown - Ridges,,,4.189,1
2W-ib_T11,18:00:00,18:00:00,23,8,E State - Uptown - Ridges,,,4.488,1
2W-ib_T11,18:02:00,18:02:00,24,9,E State - Uptown - Ridges,,,5.213,1
2W-ib_T11,18:02:00,18:02:00,25,10,E State - Uptown - Ridges,,,5.467,1
2W-ib_T11,18:03:00,18:03:00,26,11,E State - Uptown - Ridges,,,5.869,1
2W-ib_T11,18:04:00,18:04:00,27,12,E State - Uptown - Ridges,,,6.476,1
2W-ib_T11,18:05:00,18:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T11,18:06:00,18:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T11,18:07:00,18:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T11,18:08:00,18:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T11,18:09:00,18:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T11,18:11:00,18:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T11,18:12:00,18:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T11,18:13:00,18:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T11,18:14:00,18:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T11,18:16:00,18:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2W-ib_T11,18:17:00,18:17:00,1,23,Uptown - E State - Holzer Clinic,,,12.466,1
2W-ib_T12,18:51:00,18:51:00,16,1,E State - Uptown - Ridges,,,0,1
2W-ib_T12,18:54:00,18:54:00,17,2,E State - Uptown - Ridges,,,1.409,1
2W-ib_T12,18:56:00,18:56:00,18,3,E State - Uptown - Ridges,,,2.704,1
2W-ib_T12,18:57:00,18:57:00,19,4,E State - Uptown - Ridges,,,3.143,1
2W-ib_T12,18:58:00,18:58:00,20,5,E State - Uptown - Ridges,,,3.521,1
2W-ib_T12,18:59:00,18:59:00,21,6,E State - Uptown - Ridges,,,3.89,1
2W-ib_T12,19:00:00,19:00:00,22,7,E State - Uptown - Ridges,,,4.189,1
2W-ib_T12,19:00:00,19:00:00,23,8,E State - Uptown - Ridges,,,4.488,1
2W-ib_T12,19:02:00,19:02:00,24,9,E State - Uptown - Ridges,,,5.213,1
2W-ib_T12,19:02:00,19:02:00,25,10,E State - Uptown - Ridges,,,5.467,1
2W-ib_T12,19:03:00,19:03:00,26,11,E State - Uptown - Ridges,,,5.869,1
2W-ib_T12,19:04:00,19:04:00,27,12,E State - Uptown - Ridges,,,6.476,1
2W-ib_T12,19:05:00,19:05:00,28,13,E State - Uptown - Ridges,,,6.971,1
2W-ib_T12,19:06:00,19:06:00,29,14,E State - Uptown - Ridges,,,7.167,1
2W-ib_T12,19:07:00,19:07:00,30,15,E State - Uptown - Ridges,,,7.392,1
2W-ib_T12,19:08:00,19:08:00,31,16,E State - Uptown - Ridges,,,7.647,1
2W-ib_T12,19:09:00,19:09:00,32,17,E State - Uptown - Ridges,,,7.967,1
2W-ib_T12,19:11:00,19:11:00,33,18,E State - Uptown - Ridges,,,8.693,1
2W-ib_T12,19:12:00,19:12:00,34,19,E State - Uptown - Ridges,,,9.213,1
2W-ib_T12,19:13:00,19:13:00,35,20,E State - Uptown - Ridges,,,9.694,1
2W-ib_T12,19:14:00,19:14:00,36,21,Uptown - E State - Holzer Clinic,,,10.224,1
2W-ib_T12,19:16:00,19:16:00,37,22,Uptown - E State - Holzer Clinic,,,12.074,1
2S-ob_T01,09:30:00,09:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T01,09:31:00,09:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T01,09:32:00,09:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T01,09:33:00,09:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T01,09:34:00,09:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T01,09:35:00,09:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T01,09:36:00,09:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T01,09:37:00,09:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T01,09:37:00,09:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T01,09:39:00,09:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T01,09:42:00,09:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T01,09:42:00,09:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T01,09:45:00,09:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T01,09:46:00,09:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T01,09:49:00,09:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T01,09:50:00,09:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ob_T02,10:30:00,10:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T02,10:31:00,10:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T02,10:32:00,10:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T02,10:33:00,10:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T02,10:34:00,10:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T02,10:35:00,10:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T02,10:36:00,10:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T02,10:37:00,10:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T02,10:37:00,10:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T02,10:39:00,10:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T02,10:42:00,10:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T02,10:42:00,10:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T02,10:45:00,10:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T02,10:46:00,10:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T02,10:49:00,10:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T02,10:50:00,10:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ob_T03,11:30:00,11:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T03,11:31:00,11:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T03,11:32:00,11:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T03,11:33:00,11:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T03,11:34:00,11:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T03,11:35:00,11:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T03,11:36:00,11:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T03,11:37:00,11:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T03,11:37:00,11:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T03,11:39:00,11:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T03,11:42:00,11:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T03,11:42:00,11:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T03,11:45:00,11:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T03,11:46:00,11:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T03,11:49:00,11:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T03,11:50:00,11:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ob_T04,12:30:00,12:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T04,12:31:00,12:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T04,12:32:00,12:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T04,12:33:00,12:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T04,12:34:00,12:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T04,12:35:00,12:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T04,12:36:00,12:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T04,12:37:00,12:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T04,12:37:00,12:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T04,12:39:00,12:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T04,12:42:00,12:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T04,12:42:00,12:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T04,12:45:00,12:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T04,12:46:00,12:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T04,12:49:00,12:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T04,12:50:00,12:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ob_T05,13:30:00,13:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T05,13:31:00,13:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T05,13:32:00,13:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T05,13:33:00,13:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T05,13:34:00,13:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T05,13:35:00,13:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T05,13:36:00,13:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T05,13:37:00,13:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T05,13:37:00,13:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T05,13:39:00,13:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T05,13:42:00,13:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T05,13:42:00,13:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T05,13:45:00,13:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T05,13:46:00,13:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T05,13:49:00,13:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T05,13:50:00,13:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ob_T06,14:30:00,14:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T06,14:31:00,14:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T06,14:32:00,14:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T06,14:33:00,14:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T06,14:34:00,14:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T06,14:35:00,14:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T06,14:36:00,14:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T06,14:37:00,14:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T06,14:37:00,14:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T06,14:39:00,14:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T06,14:42:00,14:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T06,14:42:00,14:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T06,14:45:00,14:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T06,14:46:00,14:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T06,14:49:00,14:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T06,14:50:00,14:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ob_T07,15:30:00,15:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T07,15:31:00,15:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T07,15:32:00,15:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T07,15:33:00,15:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T07,15:34:00,15:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T07,15:35:00,15:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T07,15:36:00,15:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T07,15:37:00,15:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T07,15:37:00,15:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T07,15:39:00,15:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T07,15:42:00,15:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T07,15:42:00,15:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T07,15:45:00,15:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T07,15:46:00,15:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T07,15:49:00,15:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T07,15:50:00,15:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ob_T08,16:30:00,16:30:00,1,1,Uptown - E State - Holzer Clinic,,,0.006,1
2S-ob_T08,16:31:00,16:31:00,2,2,Uptown - E State - Holzer Clinic,,,0.173,1
2S-ob_T08,16:32:00,16:32:00,3,3,Uptown - E State - Holzer Clinic,,,0.496,1
2S-ob_T08,16:33:00,16:33:00,4,4,Uptown - E State - Holzer Clinic,,,0.681,1
2S-ob_T08,16:34:00,16:34:00,5,5,E State - Holzer Clinic,,,0.88,1
2S-ob_T08,16:35:00,16:35:00,6,6,E State - Holzer Clinic,,,1.226,1
2S-ob_T08,16:36:00,16:36:00,7,7,E State - Holzer Clinic,,,1.892,1
2S-ob_T08,16:37:00,16:37:00,8,8,E State - Holzer Clinic,,,2.226,1
2S-ob_T08,16:37:00,16:37:00,9,9,E State - Holzer Clinic,,,2.519,1
2S-ob_T08,16:39:00,16:39:00,10,10,E State - Holzer Clinic,,,3.375,1
2S-ob_T08,16:42:00,16:42:00,11,11,E State - Holzer Clinic,,,3.787,1
2S-ob_T08,16:42:00,16:42:00,12,12,E State - Holzer Clinic,,,4.008,1
2S-ob_T08,16:45:00,16:45:00,13,13,E State - Holzer Clinic,,,4.748,1
2S-ob_T08,16:46:00,16:46:00,14,14,E State - Holzer Clinic,,,5.295,1
2S-ob_T08,16:49:00,16:49:00,15,15,E State - Holzer Clinic,,,6.91,1
2S-ob_T08,16:50:00,16:50:00,16,16,E State - Holzer Clinic,,,8.274,1
2S-ib_T01,09:51:00,09:51:00,16,1,E State - Uptown - Ridges,,,0,1
