trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
ASPO1142,17:52:00,17:52:00,ASPO814,43,Via Venafiorita ex trib.,0,0,
ASPO1142,17:52:00,17:52:00,ASPO815,44,Via Mestre,0,0,
ASPO1142,17:54:00,17:54:00,ASPO825,45,Via Modena V.Parma,0,0,
ASPO1142,17:54:00,17:54:00,ASPO826,46,Via Modena fr. Jesolo,0,0,
ASPO1142,17:55:00,17:55:00,ASPO827,47,Via Modena,0,0,
ASPO1142,17:55:00,17:55:00,ASPO828,48,Sa Marinedda,0,0,
ASPO1142,17:56:00,17:56:00,ASPO893,49,Basa,0,0,
ASPO1143,13:00:00,13:00:00,ASPO392,1,Via Della Piazza,0,0,
ASPO1143,13:00:00,13:00:00,ASPO378,2,Via Londra,0,0,
ASPO1143,13:01:00,13:01:00,ASPO377,3,Via Bruxelles,0,0,
ASPO1143,13:01:00,13:01:00,ASPO376,4,Via Bonn,0,0,
ASPO1143,13:02:00,13:02:00,ASPO375,5,V.le A.Moro 409,0,0,
ASPO1143,13:02:00,13:02:00,ASPO361,6,A.Moro fr.popolari,0,0,
ASPO1143,13:03:00,13:03:00,ASPO360,7,V.le A.Moro fr.ENI,0,0,
ASPO1143,13:03:00,13:03:00,ASPO359,8,A.Moro Romagnolo,0,0,
ASPO1143,13:04:00,13:04:00,ASPO358,9,V.le A.Moro fr.252,0,0,
ASPO1143,13:04:00,13:04:00,ASPO357,10,V.le A.Moro 245,0,0,
ASPO1143,13:05:00,13:05:00,ASPO356,11,V.le A.Moro 227,0,0,
ASPO1143,13:05:00,13:05:00,ASPO355,12,A.Moro 181 bartolo,0,0,
ASPO1143,13:06:00,13:06:00,ASPO354,13,V.le A.Moro 137,0,0,
ASPO1143,13:07:00,13:07:00,ASPO353,14,V.le A.Moro 87,0,0,
ASPO1143,13:08:00,13:08:00,ASPO352,15,A.Moro fr.Ospedale,0,0,
ASPO1143,13:09:00,13:09:00,ASPO351,16,Centro Martini,0,0,
ASPO1143,13:10:00,13:10:00,ASPO101,17,D'Annunzio CC,0,0,
ASPO1143,13:11:00,13:11:00,ASPO102,18,D'Annunzio fr.FS,0,0,
ASPO1143,13:12:00,13:12:00,ASPO103,19,Necropoli S.Simplicio,0,0,
ASPO1143,13:13:00,13:13:00,ASPO104,20,Via San Simplicio,0,0,
ASPO1143,13:14:00,13:14:00,ASPO105,21,Mameli 6,0,0,
ASPO1143,13:14:00,13:14:00,ASPO106,22,Mameli Casermette,0,0,
ASPO1143,13:15:00,13:15:00,ASPO107,23,Via Roma,0,0,
ASPO1143,13:16:00,13:16:00,ASPO108,24,Via Roma p.zzo Pinna,0,0,
ASPO1143,13:16:00,13:16:00,ASPO820,25,Sacra Famiglia,0,0,
ASPO1143,13:17:00,13:17:00,ASPO821,26,Via Roma Market,0,0,
ASPO1143,13:18:00,13:18:00,ASPO822,27,Via Roma Cimitero,0,0,
ASPO1143,13:18:00,13:18:00,ASPO823,28,SS125 Jazz Hotel,0,0,
ASPO1143,13:19:00,13:19:00,ASPO830,29,V.Astronauti CC,0,0,
ASPO1143,13:20:00,13:20:00,ASPO831,30,Aeroporto Partenze,0,0,
ASPO1143,13:22:00,13:22:00,ASPO834,31,Aeroporto,0,0,
ASPO1143,13:22:00,13:22:00,ASPO894,32,Sa Minda Noa,0,0,
ASPO1144,13:30:00,13:30:00,ASPO392,1,Via Della Piazza,0,0,
ASPO1144,13:30:00,13:30:00,ASPO378,2,Via Londra,0,0,
ASPO1144,13:31:00,13:31:00,ASPO377,3,Via Bruxelles,0,0,
ASPO1144,13:31:00,13:31:00,ASPO376,4,Via Bonn,0,0,
ASPO1144,13:32:00,13:32:00,ASPO375,5,V.le A.Moro 409,0,0,
ASPO1144,13:32:00,13:32:00,ASPO361,6,A.Moro fr.popolari,0,0,
ASPO1144,13:33:00,13:33:00,ASPO360,7,V.le A.Moro fr.ENI,0,0,
ASPO1144,13:33:00,13:33:00,ASPO359,8,A.Moro Romagnolo,0,0,
ASPO1144,13:34:00,13:34:00,ASPO358,9,V.le A.Moro fr.252,0,0,
ASPO1144,13:34:00,13:34:00,ASPO357,10,V.le A.Moro 245,0,0,
ASPO1144,13:35:00,13:35:00,ASPO356,11,V.le A.Moro 227,0,0,
ASPO1144,13:35:00,13:35:00,ASPO355,12,A.Moro 181 bartolo,0,0,
ASPO1144,13:36:00,13:36:00,ASPO354,13,V.le A.Moro 137,0,0,
ASPO1144,13:37:00,13:37:00,ASPO353,14,V.le A.Moro 87,0,0,
ASPO1144,13:38:00,13:38:00,ASPO352,15,A.Moro fr.Ospedale,0,0,
ASPO1144,13:39:00,13:39:00,ASPO351,16,Centro Martini,0,0,
ASPO1144,13:40:00,13:40:00,ASPO101,17,D'Annunzio CC,0,0,
ASPO1144,13:41:00,13:41:00,ASPO102,18,D'Annunzio fr.FS,0,0,
ASPO1144,13:42:00,13:42:00,ASPO103,19,Necropoli S.Simplicio,0,0,
ASPO1144,13:43:00,13:43:00,ASPO104,20,Via San Simplicio,0,0,
ASPO1144,13:44:00,13:44:00,ASPO105,21,Mameli 6,0,0,
ASPO1144,13:44:00,13:44:00,ASPO106,22,Mameli Casermette,0,0,
ASPO1144,13:45:00,13:45:00,ASPO107,23,Via Roma,0,0,
ASPO1144,13:46:00,13:46:00,ASPO108,24,Via Roma p.zzo Pinna,0,0,
ASPO1144,13:46:00,13:46:00,ASPO820,25,Sacra Famiglia,0,0,
ASPO1144,13:47:00,13:47:00,ASPO821,26,Via Roma Market,0,0,
ASPO1144,13:48:00,13:48:00,ASPO822,27,Via Roma Cimitero,0,0,
ASPO1144,13:48:00,13:48:00,ASPO823,28,SS125 Jazz Hotel,0,0,
ASPO1144,13:49:00,13:49:00,ASPO830,29,V.Astronauti CC,0,0,
ASPO1144,13:50:00,13:50:00,ASPO831,30,Aeroporto Partenze,0,0,
ASPO1144,13:52:00,13:52:00,ASPO834,31,Aeroporto,0,0,
ASPO1144,13:52:00,13:52:00,ASPO894,32,Sa Minda Noa,0,0,
ASPO1145,12:30:00,12:30:00,ASPO392,1,Via Della Piazza,0,0,
ASPO1145,12:30:00,12:30:00,ASPO378,2,Via Londra,0,0,
ASPO1145,12:31:00,12:31:00,ASPO377,3,Via Bruxelles,0,0,
ASPO1145,12:31:00,12:31:00,ASPO376,4,Via Bonn,0,0,
ASPO1145,12:32:00,12:32:00,ASPO375,5,V.le A.Moro 409,0,0,
ASPO1145,12:32:00,12:32:00,ASPO361,6,A.Moro fr.popolari,0,0,
ASPO1145,12:33:00,12:33:00,ASPO360,7,V.le A.Moro fr.ENI,0,0,
ASPO1145,12:33:00,12:33:00,ASPO359,8,A.Moro Romagnolo,0,0,
ASPO1145,12:34:00,12:34:00,ASPO358,9,V.le A.Moro fr.252,0,0,
ASPO1145,12:34:00,12:34:00,ASPO357,10,V.le A.Moro 245,0,0,
ASPO1145,12:35:00,12:35:00,ASPO356,11,V.le A.Moro 227,0,0,
ASPO1145,12:35:00,12:35:00,ASPO355,12,A.Moro 181 bartolo,0,0,
ASPO1145,12:36:00,12:36:00,ASPO354,13,V.le A.Moro 137,0,0,
ASPO1145,12:37:00,12:37:00,ASPO353,14,V.le A.Moro 87,0,0,
ASPO1145,12:38:00,12:38:00,ASPO352,15,A.Moro fr.Ospedale,0,0,
ASPO1145,12:39:00,12:39:00,ASPO351,16,Centro Martini,0,0,
ASPO1145,12:40:00,12:40:00,ASPO101,17,D'Annunzio CC,0,0,
ASPO1145,12:41:00,12:41:00,ASPO102,18,D'Annunzio fr.FS,0,0,
ASPO1145,12:42:00,12:42:00,ASPO103,19,Necropoli S.Simplicio,0,0,
ASPO1145,12:43:00,12:43:00,ASPO104,20,Via San Simplicio,0,0,
ASPO1145,12:44:00,12:44:00,ASPO105,21,Mameli 6,0,0,
ASPO1145,12:44:00,12:44:00,ASPO106,22,Mameli Casermette,0,0,
ASPO1145,12:45:00,12:45:00,ASPO107,23,Via Roma,0,0,
ASPO1145,12:46:00,12:46:00,ASPO108,24,Via Roma p.zzo Pinna,0,0,
ASPO1145,12:46:00,12:46:00,ASPO820,25,Sacra Famiglia,0,0,
ASPO1145,12:47:00,12:47:00,ASPO821,26,Via Roma Market,0,0,
ASPO1145,12:48:00,12:48:00,ASPO822,27,Via Roma Cimitero,0,0,
ASPO1145,12:48:00,12:48:00,ASPO823,28,SS125 Jazz Hotel,0,0,
ASPO1145,12:49:00,12:49:00,ASPO830,29,V.Astronauti CC,0,0,
ASPO1145,12:50:00,12:50:00,ASPO831,30,Aeroporto Partenze,0,0,
ASPO1145,12:52:00,12:52:00,ASPO834,31,Aeroporto,0,0,
ASPO1145,12:52:00,12:52:00,ASPO894,32,Sa Minda Noa,0,0,
ASPO1146,10:30:00,10:30:00,ASPO392,1,Via Della Piazza,0,0,
ASPO1146,10:30:00,10:30:00,ASPO378,2,Via Londra,0,0,
ASPO1146,10:31:00,10:31:00,ASPO377,3,Via Bruxelles,0,0,
ASPO1146,10:31:00,10:31:00,ASPO376,4,Via Bonn,0,0,
ASPO1146,10:32:00,10:32:00,ASPO375,5,V.le A.Moro 409,0,0,
ASPO1146,10:32:00,10:32:00,ASPO361,6,A.Moro fr.popolari,0,0,
ASPO1146,10:33:00,10:33:00,ASPO360,7,V.le A.Moro fr.ENI,0,0,
ASPO1146,10:33:00,10:33:00,ASPO359,8,A.Moro Romagnolo,0,0,
ASPO1146,10:34:00,10:34:00,ASPO358,9,V.le A.Moro fr.252,0,0,
ASPO1146,10:34:00,10:34:00,ASPO357,10,V.le A.Moro 245,0,0,
ASPO1146,10:35:00,10:35:00,ASPO356,11,V.le A.Moro 227,0,0,
ASPO1146,10:35:00,10:35:00,ASPO355,12,A.Moro 181 bartolo,0,0,
ASPO1146,10:36:00,10:36:00,ASPO354,13,V.le A.Moro 137,0,0,
ASPO1146,10:37:00,10:37:00,ASPO353,14,V.le A.Moro 87,0,0,
ASPO1146,10:38:00,10:38:00,ASPO352,15,A.Moro fr.Ospedale,0,0,
ASPO1146,10:39:00,10:39:00,ASPO351,16,Centro Martini,0,0,
ASPO1146,10:40:00,10:40:00,ASPO101,17,D'Annunzio CC,0,0,
ASPO1146,10:41:00,10:41:00,ASPO102,18,D'Annunzio fr.FS,0,0,
ASPO1146,10:42:00,10:42:00,ASPO103,19,Necropoli S.Simplicio,0,0,
ASPO1146,10:43:00,10:43:00,ASPO104,20,Via San Simplicio,0,0,
ASPO1146,10:44:00,10:44:00,ASPO105,21,Mameli 6,0,0,
ASPO1146,10:44:00,10:44:00,ASPO106,22,Mameli Casermette,0,0,
ASPO1146,10:45:00,10:45:00,ASPO107,23,Via Roma,0,0,
ASPO1146,10:46:00,10:46:00,ASPO108,24,Via Roma p.zzo Pinna,0,0,
ASPO1146,10:46:00,10:46:00,ASPO820,25,Sacra Famiglia,0,0,
ASPO1146,10:47:00,10:47:00,ASPO821,26,Via Roma Market,0,0,
ASPO1146,10:48:00,10:48:00,ASPO822,27,Via Roma Cimitero,0,0,
ASPO1146,10:48:00,10:48:00,ASPO823,28,SS125 Jazz Hotel,0,0,
ASPO1146,10:49:00,10:49:00,ASPO830,29,V.Astronauti CC,0,0,
ASPO1146,10:50:00,10:50:00,ASPO831,30,Aeroporto Partenze,0,0,
ASPO1146,10:52:00,10:52:00,ASPO834,31,Aeroporto,0,0,
ASPO1146,10:52:00,10:52:00,ASPO894,32,Sa Minda Noa,0,0,
ASPO1147,7:00:00,7:00:00,ASPO392,1,Via Della Piazza,0,0,
ASPO1147,7:00:00,7:00:00,ASPO378,2,Via Londra,0,0,
ASPO1147,7:00:00,7:00:00,ASPO377,3,Via Bruxelles,0,0,
ASPO1147,7:01:00,7:01:00,ASPO376,4,Via Bonn,0,0,
ASPO1147,7:01:00,7:01:00,ASPO375,5,V.le A.Moro 409,0,0,
ASPO1147,7:02:00,7:02:00,ASPO361,6,A.Moro fr.popolari,0,0,
ASPO1147,7:03:00,7:03:00,ASPO360,7,V.le A.Moro fr.ENI,0,0,
ASPO1147,7:03:00,7:03:00,ASPO359,8,A.Moro Romagnolo,0,0,
ASPO1147,7:03:00,7:03:00,ASPO358,9,V.le A.Moro fr.252,0,0,
ASPO1147,7:04:00,7:04:00,ASPO357,10,V.le A.Moro 245,0,0,
ASPO1147,7:04:00,7:04:00,ASPO356,11,V.le A.Moro 227,0,0,
ASPO1147,7:05:00,7:05:00,ASPO355,12,A.Moro 181 bartolo,0,0,
ASPO1147,7:05:00,7:05:00,ASPO354,13,V.le A.Moro 137,0,0,
ASPO1147,7:05:00,7:05:00,ASPO353,14,V.le A.Moro 87,0,0,
ASPO1147,7:05:00,7:05:00,ASPO352,15,A.Moro fr.Ospedale,0,0,
ASPO1147,7:06:00,7:06:00,ASPO351,16,Centro Martini,0,0,
ASPO1147,7:06:00,7:06:00,ASPO101,17,D'Annunzio CC,0,0,
ASPO1147,7:07:00,7:07:00,ASPO102,18,D'Annunzio fr.FS,0,0,
ASPO1147,7:08:00,7:08:00,ASPO103,19,Necropoli S.Simplicio,0,0,
ASPO1147,7:08:00,7:08:00,ASPO104,20,Via San Simplicio,0,0,
ASPO1147,7:09:00,7:09:00,ASPO105,21,Mameli 6,0,0,
ASPO1147,7:10:00,7:10:00,ASPO106,22,Mameli Casermette,0,0,
ASPO1147,7:10:00,7:10:00,ASPO107,23,Via Roma,0,0,
ASPO1147,7:10:00,7:10:00,ASPO108,24,Via Roma p.zzo Pinna,0,0,
ASPO1147,7:11:00,7:11:00,ASPO820,25,Sacra Famiglia,0,0,
ASPO1147,7:12:00,7:12:00,ASPO821,26,Via Roma Market,0,0,
ASPO1147,7:12:00,7:12:00,ASPO822,27,Via Roma Cimitero,0,0,
ASPO1147,7:12:00,7:12:00,ASPO823,28,SS125 Jazz Hotel,0,0,
ASPO1147,7:15:00,7:15:00,ASPO830,29,V.Astronauti CC,0,0,
ASPO1147,7:15:00,7:15:00,ASPO831,30,Aeroporto Partenze,0,0,
ASPO1147,7:17:00,7:17:00,ASPO834,31,Aeroporto,0,0,
ASPO1147,7:18:00,7:18:00,ASPO894,32,Sa Minda Noa,0,0,
ASPO1148,12:10:00,12:10:00,ASPO391,1,V.le A.Moro 511,0,0,
ASPO1148,12:10:00,12:10:00,ASPO364,2,A.Moro fr. V.Cairo,0,0,
ASPO1148,12:11:00,12:11:00,ASPO363,3,A.Moro Minda Noa,0,0,
ASPO1148,12:11:00,12:11:00,ASPO362,4,V.le A.Moro 409,0,0,
ASPO1148,12:12:00,12:12:00,ASPO361,5,A.Moro fr.popolari,0,0,
ASPO1148,12:12:00,12:12:00,ASPO360,6,V.le A.Moro fr.ENI,0,0,
ASPO1148,12:13:00,12:13:00,ASPO359,7,A.Moro Romagnolo,0,0,
ASPO1148,12:13:00,12:13:00,ASPO358,8,V.le A.Moro fr.252,0,0,
ASPO1148,12:14:00,12:14:00,ASPO357,9,V.le A.Moro 245,0,0,
ASPO1148,12:14:00,12:14:00,ASPO356,10,V.le A.Moro 227,0,0,
ASPO1148,12:15:00,12:15:00,ASPO355,11,A.Moro 181 bartolo,0,0,
ASPO1148,12:16:00,12:16:00,ASPO354,12,V.le A.Moro 137,0,0,
ASPO1148,12:17:00,12:17:00,ASPO353,13,V.le A.Moro 87,0,0,
ASPO1148,12:18:00,12:18:00,ASPO352,14,A.Moro fr.Ospedale,0,0,
ASPO1148,12:18:00,12:18:00,ASPO351,15,Centro Martini,0,0,
ASPO1148,12:19:00,12:19:00,ASPO101,16,D'Annunzio CC,0,0,
ASPO1148,12:21:00,12:21:00,ASPO102,17,D'Annunzio fr.FS,0,0,
ASPO1148,12:21:00,12:21:00,ASPO103,18,Necropoli S.Simplicio,0,0,
ASPO1148,12:22:00,12:22:00,ASPO104,19,Via Brigata Sassari,0,0,
ASPO1148,12:23:00,12:23:00,ASPO601,20,Barcellona V.Rossini,0,0,
ASPO1148,12:24:00,12:24:00,ASPO602,21,Barcellona Porpora,0,0,
ASPO1148,12:25:00,12:25:00,ASPO605,22,Barcellona fr.Nassiria,0,0,
ASPO1148,12:26:00,12:26:00,ASPO606,23,Via Barcellona V.Caro,0,0,
ASPO1148,12:26:00,12:26:00,ASPO607,24,Via De Sanctis,0,0,
ASPO1148,12:27:00,12:27:00,ASPO608,25,Via Correggio V.Corelli,0,0,
ASPO1148,12:27:00,12:27:00,ASPO609,26,Via Correggio Gregorio,0,0,
ASPO1148,12:28:00,12:28:00,ASPO610,27,Via Vesuvio,0,0,
ASPO1148,12:29:00,12:29:00,ASPO611,28,V.Vitt. Veneto fr.ENI,0,0,
ASPO1148,12:29:00,12:29:00,ASPO612,29,V.Vitt. Veneto V.Emilia,0,0,
ASPO1148,12:30:00,12:30:00,ASPO613,30,V.Vitt. Veneto A.Adige,0,0,
ASPO1148,12:31:00,12:31:00,ASPO614,31,Vitt. Veneto Campania,0,0,
ASPO1148,12:32:00,12:32:00,ASPO615,32,V.Vitt. Veneto fr.V.Toti,0,0,
ASPO1148,12:33:00,12:33:00,ASPO616,33,V.Vitt. Veneto fr.V.Diaz,0,0,
ASPO1148,12:33:00,12:33:00,ASPO617,34,Mameli 6,0,0,
ASPO1148,12:34:00,12:34:00,ASPO106,35,Mameli Casermette,0,0,
ASPO1148,12:35:00,12:35:00,ASPO107,36,Via Roma,0,0,
ASPO1148,12:36:00,12:36:00,ASPO108,37,Via Roma p.zzo Pinna,0,0,
ASPO1148,12:37:00,12:37:00,ASPO820,38,Via Lituania Pescheria,0,0,
ASPO1148,12:38:00,12:38:00,ASPO816,39,Via Imperia,0,0,
ASPO1148,12:39:00,12:39:00,ASPO817,40,Via Imperia,0,0,
ASPO1148,12:40:00,12:40:00,ASPO818,41,Via Vicenza SISA,0,0,
ASPO1148,12:41:00,12:41:00,ASPO813,42,Via Vicenza V.Asti,0,0,
ASPO1148,12:42:00,12:42:00,ASPO814,43,Via Venafiorita ex trib.,0,0,
ASPO1148,12:42:00,12:42:00,ASPO815,44,Via Mestre,0,0,
ASPO1148,12:44:00,12:44:00,ASPO825,45,Via Modena V.Parma,0,0,
ASPO1148,12:44:00,12:44:00,ASPO826,46,Via Modena fr. Jesolo,0,0,
ASPO1148,12:45:00,12:45:00,ASPO827,47,Via Modena,0,0,
ASPO1148,12:45:00,12:45:00,ASPO828,48,Sa Marinedda,0,0,
ASPO1148,12:46:00,12:46:00,ASPO893,49,Basa,0,0,
ASPO1149,18:05:00,18:05:00,ASPO391,1,V.le A.Moro 511,0,0,
ASPO1149,18:05:00,18:05:00,ASPO364,2,A.Moro fr. V.Cairo,0,0,
ASPO1149,18:06:00,18:06:00,ASPO363,3,A.Moro Minda Noa,0,0,
ASPO1149,18:06:00,18:06:00,ASPO362,4,V.le A.Moro 409,0,0,
ASPO1149,18:07:00,18:07:00,ASPO361,5,A.Moro fr.popolari,0,0,
ASPO1149,18:07:00,18:07:00,ASPO360,6,V.le A.Moro fr.ENI,0,0,
ASPO1149,18:08:00,18:08:00,ASPO359,7,A.Moro Romagnolo,0,0,
ASPO1149,18:08:00,18:08:00,ASPO358,8,V.le A.Moro fr.252,0,0,
ASPO1149,18:09:00,18:09:00,ASPO357,9,V.le A.Moro 245,0,0,
ASPO1149,18:09:00,18:09:00,ASPO356,10,V.le A.Moro 227,0,0,
ASPO1149,18:10:00,18:10:00,ASPO355,11,A.Moro 181 bartolo,0,0,
ASPO1149,18:11:00,18:11:00,ASPO354,12,V.le A.Moro 137,0,0,
ASPO1149,18:12:00,18:12:00,ASPO353,13,V.le A.Moro 87,0,0,
ASPO1149,18:13:00,18:13:00,ASPO352,14,A.Moro fr.Ospedale,0,0,
ASPO1149,18:13:00,18:13:00,ASPO351,15,Centro Martini,0,0,
ASPO1149,18:14:00,18:14:00,ASPO101,16,D'Annunzio CC,0,0,
ASPO1149,18:16:00,18:16:00,ASPO102,17,D'Annunzio fr.FS,0,0,
ASPO1149,18:16:00,18:16:00,ASPO103,18,Necropoli S.Simplicio,0,0,
ASPO1149,18:17:00,18:17:00,ASPO104,19,Via Brigata Sassari,0,0,
ASPO1149,18:18:00,18:18:00,ASPO601,20,Barcellona V.Rossini,0,0,
ASPO1149,18:19:00,18:19:00,ASPO602,21,Barcellona Porpora,0,0,
ASPO1149,18:20:00,18:20:00,ASPO605,22,Barcellona fr.Nassiria,0,0,
ASPO1149,18:21:00,18:21:00,ASPO606,23,Via Barcellona V.Caro,0,0,
ASPO1149,18:21:00,18:21:00,ASPO607,24,Via De Sanctis,0,0,
ASPO1149,18:22:00,18:22:00,ASPO608,25,Via Correggio V.Corelli,0,0,
ASPO1149,18:22:00,18:22:00,ASPO609,26,Via Correggio Gregorio,0,0,
ASPO1149,18:23:00,18:23:00,ASPO610,27,Via Vesuvio,0,0,
ASPO1149,18:24:00,18:24:00,ASPO611,28,V.Vitt. Veneto fr.ENI,0,0,
ASPO1149,18:24:00,18:24:00,ASPO612,29,V.Vitt. Veneto V.Emilia,0,0,
ASPO1149,18:25:00,18:25:00,ASPO613,30,V.Vitt. Veneto A.Adige,0,0,
ASPO1149,18:26:00,18:26:00,ASPO614,31,Vitt. Veneto Campania,0,0,
ASPO1149,18:27:00,18:27:00,ASPO615,32,V.Vitt. Veneto fr.V.Toti,0,0,
ASPO1149,18:28:00,18:28:00,ASPO616,33,V.Vitt. Veneto fr.V.Diaz,0,0,
ASPO1149,18:28:00,18:28:00,ASPO617,34,Mameli 6,0,0,
ASPO1149,18:29:00,18:29:00,ASPO106,35,Mameli Casermette,0,0,
ASPO1149,18:30:00,18:30:00,ASPO107,36,Via Roma,0,0,
ASPO1149,18:31:00,18:31:00,ASPO108,37,Via Roma p.zzo Pinna,0,0,
ASPO1149,18:32:00,18:32:00,ASPO820,38,Via Lituania Pescheria,0,0,
ASPO1149,18:33:00,18:33:00,ASPO816,39,Via Imperia,0,0,
ASPO1149,18:34:00,18:34:00,ASPO817,40,Via Imperia,0,0,
ASPO1149,18:35:00,18:35:00,ASPO818,41,Via Vicenza SISA,0,0,
ASPO1149,18:36:00,18:36:00,ASPO813,42,Via Vicenza V.Asti,0,0,
ASPO1149,18:37:00,18:37:00,ASPO814,43,Via Venafiorita ex trib.,0,0,
ASPO1149,18:37:00,18:37:00,ASPO815,44,Via Mestre,0,0,
ASPO1149,18:39:00,18:39:00,ASPO825,45,Via Modena V.Parma,0,0,
ASPO1149,18:39:00,18:39:00,ASPO826,46,Via Modena fr. Jesolo,0,0,
ASPO1149,18:40:00,18:40:00,ASPO827,47,Via Modena,0,0,
ASPO1149,18:40:00,18:40:00,ASPO828,48,Sa Marinedda,0,0,
ASPO1149,18:41:00,18:41:00,ASPO893,49,Basa,0,0,
ASPO115,16:00:00,16:00:00,ASPO391,1,V.le A.Moro 511,0,0,
ASPO115,16:00:00,16:00:00,ASPO364,2,A.Moro fr. V.Cairo,0,0,
ASPO115,16:01:00,16:01:00,ASPO363,3,A.Moro Minda Noa,0,0,
ASPO115,16:01:00,16:01:00,ASPO362,4,V.le A.Moro 409,0,0,
ASPO115,16:02:00,16:02:00,ASPO361,5,A.Moro fr.popolari,0,0,
ASPO115,16:02:00,16:02:00,ASPO360,6,V.le A.Moro fr.ENI,0,0,
ASPO115,16:03:00,16:03:00,ASPO359,7,A.Moro Romagnolo,0,0,
ASPO115,16:03:00,16:03:00,ASPO358,8,V.le A.Moro fr.252,0,0,
ASPO115,16:04:00,16:04:00,ASPO357,9,V.le A.Moro 245,0,0,
ASPO115,16:04:00,16:04:00,ASPO356,10,V.le A.Moro 227,0,0,
ASPO115,16:05:00,16:05:00,ASPO355,11,A.Moro 181 bartolo,0,0,
ASPO115,16:06:00,16:06:00,ASPO354,12,V.le A.Moro 137,0,0,
ASPO115,16:07:00,16:07:00,ASPO353,13,V.le A.Moro 87,0,0,
ASPO115,16:07:00,16:07:00,ASPO352,14,A.Moro fr.Ospedale,0,0,
ASPO115,16:08:00,16:08:00,ASPO351,15,Centro Martini,0,0,
ASPO115,16:09:00,16:09:00,ASPO101,16,D'Annunzio CC,0,0,
ASPO115,16:10:00,16:10:00,ASPO102,17,D'Annunzio fr.FS,0,0,
ASPO115,16:10:00,16:10:00,ASPO103,18,Necropoli S.Simplicio,0,0,
ASPO115,16:11:00,16:11:00,ASPO104,19,Via Brigata Sassari,0,0,
ASPO115,16:11:00,16:11:00,ASPO601,20,Barcellona V.Rossini,0,0,
ASPO115,16:12:00,16:12:00,ASPO602,21,Barcellona Porpora,0,0,
ASPO115,16:13:00,16:13:00,ASPO605,22,Barcellona fr.Nassiria,0,0,
ASPO115,16:13:00,16:13:00,ASPO606,23,Via Barcellona V.Caro,0,0,
ASPO115,16:14:00,16:14:00,ASPO607,24,Via De Sanctis,0,0,
ASPO115,16:15:00,16:15:00,ASPO608,25,Via Correggio V.Corelli,0,0,
ASPO115,16:15:00,16:15:00,ASPO609,26,Via Correggio Gregorio,0,0,
ASPO115,16:16:00,16:16:00,ASPO610,27,Via Vesuvio,0,0,
ASPO115,16:16:00,16:16:00,ASPO611,28,V.Vitt. Veneto fr.ENI,0,0,
ASPO115,16:17:00,16:17:00,ASPO612,29,V.Vitt. Veneto V.Emilia,0,0,
ASPO115,16:18:00,16:18:00,ASPO613,30,V.Vitt. Veneto A.Adige,0,0,
ASPO115,16:18:00,16:18:00,ASPO614,31,Vitt. Veneto Campania,0,0,
ASPO115,16:19:00,16:19:00,ASPO615,32,V.Vitt. Veneto fr.V.Toti,0,0,
ASPO115,16:19:00,16:19:00,ASPO616,33,V.Vitt. Veneto fr.V.Diaz,0,0,
ASPO115,16:20:00,16:20:00,ASPO617,34,Mameli 6,0,0,
ASPO115,16:20:00,16:20:00,ASPO106,35,Mameli Casermette,0,0,
ASPO115,16:21:00,16:21:00,ASPO107,36,Via Roma,0,0,
ASPO115,16:22:00,16:22:00,ASPO108,37,Via Roma p.zzo Pinna,0,0,
ASPO115,16:22:00,16:22:00,ASPO820,38,Via Lituania Pescheria,0,0,
ASPO115,16:23:00,16:23:00,ASPO816,39,Via Imperia,0,0,
ASPO115,16:24:00,16:24:00,ASPO817,40,Via Imperia,0,0,
ASPO115,16:24:00,16:24:00,ASPO818,41,Via Vicenza SISA,0,0,
ASPO115,16:25:00,16:25:00,ASPO813,42,Via Vicenza V.Asti,0,0,
ASPO115,16:25:00,16:25:00,ASPO814,43,Via Venafiorita ex trib.,0,0,
ASPO115,16:26:00,16:26:00,ASPO815,44,Via Mestre,0,0,
ASPO115,16:27:00,16:27:00,ASPO825,45,Via Modena V.Parma,0,0,
ASPO115,16:28:00,16:28:00,ASPO826,46,Via Modena fr. Jesolo,0,0,
ASPO115,16:28:00,16:28:00,ASPO827,47,Via Modena,0,0,
ASPO115,16:29:00,16:29:00,ASPO828,48,Sa Marinedda,0,0,
ASPO115,16:29:00,16:29:00,ASPO893,49,Basa,0,0,
ASPO1150,10:05:00,10:05:00,ASPO391,1,V.le A.Moro 511,0,0,
ASPO1150,10:05:00,10:05:00,ASPO364,2,A.Moro fr. V.Cairo,0,0,
ASPO1150,10:06:00,10:06:00,ASPO363,3,A.Moro Minda Noa,0,0,
ASPO1150,10:06:00,10:06:00,ASPO362,4,V.le A.Moro 409,0,0,
ASPO1150,10:07:00,10:07:00,ASPO361,5,A.Moro fr.popolari,0,0,
ASPO1150,10:07:00,10:07:00,ASPO360,6,V.le A.Moro fr.ENI,0,0,
ASPO1150,10:08:00,10:08:00,ASPO359,7,A.Moro Romagnolo,0,0,
ASPO1150,10:08:00,10:08:00,ASPO358,8,V.le A.Moro fr.252,0,0,
ASPO1150,10:09:00,10:09:00,ASPO357,9,V.le A.Moro 245,0,0,
ASPO1150,10:09:00,10:09:00,ASPO356,10,V.le A.Moro 227,0,0,
